#id redshift distance galex.FUV galex.FUV_err galex.NUV galex.NUV_err sloan.sdss.u sloan.sdss.u_err sloan.sdss.g sloan.sdss.g_err sloan.sdss.r sloan.sdss.r_err sloan.sdss.i sloan.sdss.i_err sloan.sdss.z sloan.sdss.z_err 2mass.J 2mass.J_err 2mass.H 2mass.H_err 2mass.Ks 2mass.Ks_err wise.W1 wise.W1_err wise.W2 wise.W2_err wise.W3 wise.W3_err wise.W4 wise.W4_err spitzer.irac.I1 spitzer.irac.I1_err spitzer.irac.I2 spitzer.irac.I2_err spitzer.irac.I3 spitzer.irac.I3_err spitzer.irac.I4 spitzer.irac.I4_err spitzer.mips.24mu spitzer.mips.24mu_err spitzer.mips.70mu spitzer.mips.70mu_err spitzer.mips.160mu spitzer.mips.160mu_err herschel.pacs.blue herschel.pacs.blue_err herschel.pacs.green herschel.pacs.green_err herschel.pacs.red herschel.pacs.red_err herschel.spire.PSW herschel.spire.PSW_err herschel.spire.PMW herschel.spire.PMW_err herschel.spire.PLW herschel.spire.PLW_err
NGC4116 0 17.1395812 9.42042411071 0.5836762017530001 12.4603834664 0.3638789249019999 22.2152229152 2.20879945685 54.270115681700005 1.46870239063 73.2642998731 2.79890649924 90.7499869654 4.957715729609999 93.9199002591 10.6150228697 119.029133413 42.6319500435 142.018140429 47.7888405381 110.007041311 54.3513558084 63.537508790900006 4.98405740323 41.3576012682 4.1421140975 162.233618147 13.9881652556 247.822596075 26.743733242 68.2204537366 3.01821349827 NaN NaN 75.3625073041 4.003016940639999 NaN NaN 209.831317572 12.0119208564 NaN NaN NaN NaN NaN NaN 6105.290950709999 1564.23686793 5874.39630135 2031.37607229 5575.85564013 350.70115324 2918.6568072600003 243.69838937 1304.70243778 115.820150553
NGC4117 0 20.2 0.263479371709 0.0294540455645999 0.4701785698049999 0.0324613854658 4.60484501426 0.634348079185 16.4759945412 0.399006652338 32.9806211454 0.781006129418 47.1952893439 1.29321776174 56.879988031900005 2.0632786203 76.6609782667 8.61039001785 72.4041580821 31.9826850905 72.78845808290001 11.2130169637 33.3728735234 1.51672614874 18.103480943900003 1.32250066077 23.6808741668 3.12593092821 44.1876257477 7.19967605578 34.2270569793 1.53453239874 22.9976771265 1.23394687379 7.57177887177 2.95473566822 16.8894674101 1.01593288549 43.5854956149 5.3101470417700005 NaN NaN NaN NaN NaN NaN 1092.91428729 350.618797886 1689.00691991 287.372122896 572.5870823680001 137.263444085 293.970812601 86.7214574202 74.78761825379999 44.6090633659
NGC4119 0 13.39 2.94485306342 0.152123145822 1.7084095089 0.219896442715 20.9446314857 1.04199769341 80.9230979894 1.4679142372 142.951195052 2.10189776141 199.95866744 3.08467702849 227.832335939 4.62492296778 211.948048032 22.8829183182 173.10671770899998 57.3752505607 100.179698154 36.2882402417 143.542537189 5.805726534970001 79.6435436821 6.47898385467 55.9388749692 13.141656214 71.8864560305 50.734346458 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1973.14968973 3114.89491406 -4448.52771431 5219.54793814 1361.2991512699998 427.537714783 554.4852687739999 272.8034318 189.325389246 150.381743392
NGC4123 0 20.1372379 NaN NaN 12.7904477048 0.366417161817 34.987128013 1.26682385826 84.5184834935 1.52630808039 130.516840605 1.65569460637 161.992965793 4.43451283069 222.363812047 6.812041961839999 239.399630033 18.4355287804 252.589407512 27.3202607451 262.906436165 24.6864049048 125.017177843 5.332210858190001 71.6546877652 4.79892741661 392.108475389 20.1570182614 1279.35001387 82.32731941809999 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 13586.8548067 2594.2166864 13284.4556435 2977.1606517600003 8196.4910184 504.86548004700006 4181.49302464 348.93241977400004 1688.2818711700002 165.79705641
IC3019 0 16.90439714 NaN NaN 0.4383209365959999 0.0413763056335999 3.58335197143 0.323691969672 13.5628704817 0.2820329539739999 22.6810395319 0.485813268672 29.8486872516 0.884503070351 32.6434856947 1.70156603789 42.8420533533 5.443637921530001 40.267044661 18.7177815941 44.1125083696 8.82495391368 16.2264663616 0.975086160714 9.04663607007 1.2899101454 3.45253273124 3.41023552614 -3.37428102483 9.23455896057 NaN NaN 6.891260383660001 6.43961857448 NaN NaN NaN NaN 0.920463321364 2.12291915435 NaN NaN NaN NaN 8547.687608260001 2844.56723352 83.64221782460001 290.399042457 78.3868361249 280.616262523 -57.3168807891 134.599215538 -56.237064143 81.502280379 -39.0680056021 38.4129829001
NGC4144 0 6.886527682 8.7734817708 0.397226761561 13.2738880328 0.372554924175 32.9652349866 2.20977791573 77.60187772889999 1.56391164736 111.836416747 2.53974737039 135.215188264 3.56423912601 150.759464345 18.5024825672 173.747372882 32.825047814200005 134.685880217 64.9891632942 167.593459851 33.5417240405 73.6141193739 3.79735478538 41.9470265143 2.94461941622 55.2287423179 8.781710480780001 116.507497922 20.2367940808 NaN NaN NaN NaN NaN NaN NaN NaN 111.427977263 6.3264923312 NaN NaN NaN NaN NaN NaN 4718.88352296 667.166021735 5452.08124031 638.1382541500001 3635.17531448 320.88497767200005 2193.94719084 214.049330687 1107.15293587 151.845597233
IC3023 0 7.69 0.779223791251 0.0452577430143 0.661379155931 0.0387686400798999 1.11261923484 0.197267731962 2.5690934751 0.258628862514 2.86980834664 0.360289821747 3.3951728971 0.6186307595899999 4.28051530854 1.50027762669 4.0106799867700005 3.62824636212 7.96339047034 11.9686406835 3.93682157897 4.974491389120001 1.2159277648600002 0.56117803516 -0.0318440868757 0.895588553811 NaN NaN 8.57857136684 6.41885170597 1.57701007638 0.516630145529 1.44650656489 0.6417256318510001 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -103.321395517 185.967896603 -177.88466406 170.44411472599998 54.8261784361 69.6496824695 56.430284097800005 57.1244601142 28.0656760747 34.5319094006
NGC4151 0 3.890452817 13.1968916166 0.602746798651 13.7925350057 0.406999818295 102.461423835 1.6816556787 179.127212525 2.17466802761 307.342563054 3.0009258678 426.671842272 6.3277963118 527.581981757 9.6698068912 682.993706568 21.6311178473 792.382368534 39.7594378289 781.044798861 26.7208752389 569.999209746 17.5518866631 628.212886627 21.9512319265 1852.15753275 86.41519922760001 4948.96143639 279.602768778 NaN NaN NaN NaN NaN NaN NaN NaN 4579.690968190001 229.348697522 NaN NaN 10522.9972634 1933.34053629 5571.29933089 1861.04479415 NaN NaN 7657.339680049999 1501.99255307 5748.06271467 515.0089704989999 2781.74851354 295.121808561 939.504706283 232.249471481
IC3033 0 17.94734399 0.85101761386 0.0926995604796 0.937632941714 0.0407734063258 0.7230506822930001 0.659106990719 4.58167496421 0.582639076727 6.091899633410001 0.6637665061119999 7.06939292579 0.947798070733 4.30001286667 2.4289941468 3.90057350704 5.40304911556 10.9131427333 19.8711528849 7.04333764147 6.93447145795 3.77254617337 0.877572664994 2.09659338105 0.959258401832 -1.55466008459 3.49932307964 -1.12037794273 6.92189527989 2.99178342413 2.07737816169 2.07829983787 1.11002479852 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 213.617878184 319.90949868700005 10.8184612554 214.69269107 147.843486471 73.646691728 97.382859962 63.7143589569 45.5268075194 27.6066558879
NGC4165 0 56.75448497 0.49046852683 0.0307377764668 0.772967106454 0.0343488002552 2.20464674935 0.448036273856 9.79071745722 0.5866391030289999 18.7251756762 0.66183614763 25.7691827122 1.01184653837 22.3787674028 2.30342246825 27.4581878714 3.90557305067 7.44154991354 14.4056761095 18.489854592 6.3223402518 19.4298751721 1.21213418865 11.4604603478 1.0507799270599998 23.2136082905 3.75137981057 17.8552127253 7.98322302871 18.2929889353 1.70653983172 10.7310218663 1.07770153816 -2.53639290071 1.74171056398 22.4284190362 1.71652634507 36.8176550342 2.86623971947 NaN NaN NaN NaN 147.996180105 295.802155094 1048.21656496 268.117836499 1392.17686602 304.422675366 730.262116618 86.0802791821 312.282454316 60.8757905021 143.43244338800002 39.9108021301
NGC4178 0 25.00344 10.5147950832 0.4755042551889999 14.8856859075 0.411527002991 36.521438609 4.51026358241 75.98653256840001 3.39661886849 120.954607497 4.71500826445 149.520956195 10.0750218076 164.630149867 16.5161066427 128.889316607 83.96056134370001 162.885413492 71.9397666836 147.49497505699998 80.31840108099999 102.563670082 5.194676556019999 56.8245231273 5.6451481086 235.62869764 15.2247415681 363.733250181 28.7610086762 105.328594332 3.94180874586 69.692209613 2.75615476164 80.0075235257 5.561176645480001 295.743778377 8.99939383142 387.298223573 19.5903248934 5459.46503649 555.1908081509999 16010.9370672 1933.26182063 NaN NaN 13805.4611386 1348.39694334 15573.8656218 1402.52099912 9376.83652487 524.105812126 5005.12175712 284.74551567400005 2213.70577677 137.329700334
NGC4179 0 18.4 0.258311073793 0.124794995536 1.38617883419 0.0862580054546 21.2885500538 1.42885566448 100.760260623 1.60844877868 198.731184781 2.03749364885 289.67048705300004 4.82350698904 354.798976492 6.71318603924 529.360202229 24.4270872085 595.867174618 60.79245999450001 471.262063836 33.733614117 240.659126623 7.252703944139999 125.85128514 5.847067174729999 53.0542244117 8.19302270128 8.989373064190001 19.2151844879 NaN NaN 138.72880784 4.30330115652 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -716.52862086 2012.6976607 37.2420262895 1617.51951831 213.836051749 229.768831769 134.007695841 181.362559631 59.020105233 94.1729049407
NGC4180 0 34.99452869 0.601962035425 0.0352228238131 1.36976180263 0.0645967469689 7.60683116104 0.4164182875309999 27.7837040171 0.459032259141 52.9426993237 0.8200501965839999 77.6405480353 1.2596088768 95.5953487708 2.39382098436 151.41009738399998 5.47202421654 178.085788449 12.4857629657 138.317369888 11.7618045207 83.03206067320001 2.55605119821 53.5484055066 2.35705485916 221.208123646 10.6034417064 328.789265312 20.586883806 82.2607515145 2.54493814372 57.7276691719 1.85432891744 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 9765.25159258 918.816474936 10859.2989285 1064.81416706 4337.92799144 254.109252325 1752.43837172 118.165586378 592.561957119 52.646871149
NGC4183 0 16.67247681 3.5038215691900003 0.244407532199 5.59506420376 0.163369285322 15.5765415463 1.67684204091 34.6635608412 1.24712013934 53.1531511451 1.45259490925 68.5166444252 1.88020595943 73.49146224409999 5.97866204073 68.5524449233 35.237286077899995 -8.391966494750001 238.762193158 58.8875763285 63.7908892004 51.9165972101 2.47126956045 28.224150309 3.23277281558 74.88755206319999 5.21975774759 94.8470003322 14.8009939486 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 3468.60653554 481.960710634 5945.61927021 552.377196044 3738.2789156 270.624408828 2253.81924753 176.84126519900002 1061.71630992 82.3057948159
NGC4189 0 22.69864573 3.86204962015 0.178759097689 6.69440480892 0.190318969186 20.7643338515 1.7638632496 59.8495276892 1.04569967736 94.7622056431 1.52898007389 123.966576544 2.26111222693 138.84555489299998 6.11406839301 193.660827963 10.4626801486 233.044737915 40.4351934177 158.79869452100002 19.3606966909 97.6978973599 3.37842889379 57.5820340935 2.84111150786 287.011505292 15.0986027692 460.358464521 31.1345992803 92.2141043296 3.13074657284 61.564115109700005 2.10199351584 118.004015664 4.43216672327 317.634405066 10.025027212 364.185761908 39.1509668691 NaN NaN NaN NaN 5407.92766185 1169.60246799 10725.083829 1029.20115943 12457.3364743 1880.43936256 7172.289206070001 450.458950529 3090.87730328 234.692470259 1082.59150195 106.885876697
NGC4192 0 12.70574373 NaN NaN 14.9128449152 0.49028198058 65.4390057902 7.007470777809999 252.879420651 7.23283823044 474.02631656 14.2523274514 677.9612520029999 13.2717458818 832.509420118 35.2769449318 1198.0978095199998 131.381610342 1338.63950074 230.524721359 1241.59542189 207.401354831 625.093255045 18.8441451756 359.741727576 14.7466709309 971.589136204 54.1063121956 1104.41189705 81.5814073558 597.495119586 18.0597256286 387.364539979 11.719270003599998 NaN NaN NaN NaN 988.709926408 49.7871151546 NaN NaN 45627.9167877 5479.586678819999 16260.4666238 1321.86381034 27553.3132971 2020.22071734 44228.5913539 3196.98369721 26857.1265569 1747.74330263 12708.7639071 789.7992310889999 4725.65460757 389.757101506
NGC4191 0 45.1 0.336746341976 0.0274599788064 0.567627106358 0.0412746319046 4.979927078569999 0.440331338486 20.9763002576 0.4092050952379999 41.0721921045 0.650862099746 59.0919266431 1.45567979521 72.6565291672 2.42893175062 107.390982855 6.44052014028 97.030888496 11.3334969464 98.8236192314 8.46769987688 44.1525101253 1.57490463354 24.6127334366 1.34151523201 18.3897379387 3.6395367484 2.98262978695 6.85092367155 NaN NaN 26.7415165204 1.78613902213 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -626.69035299 1028.85617367 -31.1329723145 691.1646229940001 389.362401811 88.38887432179999 175.468579961 65.69225826270001 9.49598219642 44.221859444100005
NGC4193 0 35.97491329 1.4249568485000002 0.0716908569563 2.60227484351 0.0811251377257999 9.74617664696 1.03108314811 30.8738955023 0.7185195444460001 56.2182621372 0.963100368591 79.084852372 1.81291451265 92.4967895288 4.29308641236 127.347335443 6.46112693257 198.301645299 27.3735422685 110.677933477 14.4274277991 67.04167763790001 2.41100088888 36.6416710331 1.82049415935 104.838848721 9.924839929449998 157.509611108 18.0650808871 64.15022727319999 2.12904953821 42.6445993898 1.37116583929 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1541.02768986 444.457070192 3500.68588184 523.4923802730001 6216.17498857 645.344498535 3533.93563353 229.4885295 1723.76544579 139.74421662 676.4419998770001 71.6068135922
PGC039052 0 39.43200437 0.1606654333509999 0.0156456308544 0.315783420904 0.0226010956324 1.18509031972 0.210288042638 3.94431786726 0.144374779162 6.97301025247 0.362443281615 9.98261338921 0.879235621029 9.96424681636 1.5652627207 20.3264819222 3.26097095084 26.4721272528 5.51157255088 15.4021667656 6.01077724043 6.75783222675 0.620040927333 3.537144422 0.7364587114019999 7.71680385774 2.11027440132 7.01667781855 6.1029516611700005 NaN NaN NaN NaN NaN NaN NaN NaN 7.4815150912 2.96052009387 NaN NaN NaN NaN NaN NaN -210.475962376 181.794304443 163.423856053 169.913098674 193.571638621 74.6096738257 95.7562817312 50.1935083992 11.9446418229 28.756304440300003
NGC4194 0 39.1 2.45189581265 0.115394069936 4.76270976842 0.134108642576 12.5627208404 0.466540431657 32.953282182399995 0.5119952421820001 52.848661243 0.851019780717 62.8110768128 1.1233729044899998 71.29405222930001 2.16563679201 120.968353569 8.57565319722 192.091154929 37.6012496562 142.698347165 14.961975014 82.75669055499999 2.70493866797 72.55014633100001 2.79253341211 767.093870198 35.4580310671 3620.07272782 202.984796599 92.2756500209 3.14470984586 78.0036359675 2.64275509505 244.750972801 10.0536807525 714.331976974 22.0994089663 3651.69102778 183.92106341700003 NaN NaN NaN NaN 25523.5259619 2137.2964527 25376.751056 2043.47438424 16079.701207 2380.7513099 5444.38725902 323.156307805 1884.03209152 152.34512099100002 544.040436547 139.270982027
UGC07249 0 27.41572438 0.624659559681 0.0354476308477 0.813929514936 0.0320151082688 1.44531427252 0.414528598184 2.87099118245 0.2876842932689999 4.16016550053 0.47539006256 4.3993111569500005 0.5828521823599999 2.52568572748 1.81139023527 2.45721930772 3.72963441888 -3.71925499334 14.5298995148 4.92102055947 6.19011831972 2.76332333597 0.577152148298 1.61513971385 0.984889339097 1.98574761321 2.55007923267 2.16142747067 7.00440173404 3.72343783594 1.19472350684 2.59571436402 0.62277301209 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 340.461337727 255.50634101800003 560.731198292 189.386574502 247.665524986 83.0790022555 199.329613283 48.538170494300005 120.191546517 39.5319338063
NGC4197 0 25.00344 3.19093062933 0.147503911525 4.219890305 0.1232209843859999 9.69177871542 1.41556155418 22.2161248586 0.7057288859499999 36.4009790047 0.974562746763 45.8169641662 1.42168782722 46.800166375500005 5.68585642969 58.8478039153 12.2613924059 82.67090376690001 41.1095021456 69.9677280722 24.6874217584 36.8419304646 2.34383519645 18.5531929726 4.279030242829999 98.762771596 10.2250930076 205.011013616 23.5178877774 38.4130607043 1.5074811527599998 26.6917769156 0.988065604927 NaN NaN NaN NaN 198.479920866 15.9816465272 NaN NaN NaN NaN 4039.40378225 583.401135989 5656.66578946 743.730270554 6612.23697982 691.2002240889999 3605.12280039 252.239004792 1854.319191 149.352980929 773.353824508 71.9125107452
NGC4200 0 24.21028069 0.315593045312 0.0283161704942 0.310282098375 0.0362353227763 3.91749909304 0.371080489461 15.5565197615 0.332863964329 29.1332054596 0.538299767801 40.466187003200005 0.936927587693 48.2885331049 1.71027816353 66.48304937 5.17630923717 75.9361444732 13.8627918073 61.3553620466 6.076867297300001 27.041684762000003 1.18812108605 14.7648336613 1.20324507146 3.64917822233 2.5624152068400003 -3.71153018444 5.486794946090001 NaN NaN 16.8611257871 2.11789959657 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -67.1443938454 250.187889224 197.193184807 254.658832851 -37.0218110095 91.649429974 -28.9138082669 80.9212820249 -45.6554953628 44.809648838
IC3059 0 23.7683989 0.5943861502400001 0.0313564538175999 0.865756701246 0.0344797638642999 2.1891061953 0.757889633205 6.551603807499999 0.382363346963 9.45800747147 0.430389524049 11.4931560268 0.982262827854 12.7386192878 1.75304027087 14.6300545042 4.236802930830001 6.447719408959999 13.8024340831 3.08059016054 7.05222630937 5.48063185785 0.914259285061 3.02959034657 0.7036564800549999 7.3416612811 2.6225320136100003 15.9444874094 6.14997293414 6.39317473285 0.6426641178520001 4.21782088914 0.736344551571 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 331.96895682900004 254.521416617 98.8785058658 163.247693633 220.483250664 80.4565048619 166.65759699900002 64.2492634717 83.5468678685 43.1828722017
IC3061 0 41.1149573 0.6441958563760001 0.0404656762568 0.99587743469 0.0507250980737 3.21353873382 0.486277462783 9.94823852522 0.545845883609 16.8813720241 0.990420464808 23.042469389300003 1.32593511515 26.0960329546 3.2924066512900003 37.4310122948 6.9185916134 42.8482045883 26.1499436725 36.6749560808 12.5082786976 23.0273106797 1.09517710453 13.3124622237 1.32535414194 51.4560912088 4.92962546294 64.3470658028 8.874023288330001 22.6331964393 1.17108868041 15.4226107107 0.887087769452 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1033.656441 483.61891266 1401.15447796 442.455305079 2903.83973797 497.442895007 1659.07033727 143.87468719999998 819.0980258129999 111.066221543 350.272406125 58.5588794836
NGC4203 0 14.99683597 1.23645467469 0.0697206557315 2.40532414729 0.145552817505 28.5932330772 1.07295886477 154.050031956 1.70157600656 303.570410278 5.40459550702 451.104031585 4.20271265478 547.884439556 11.2830662219 807.195988684 21.4956687855 892.151845525 88.5779898681 747.427143754 33.3689312129 370.032970212 11.1954727107 203.139383175 7.97271468747 131.732611755 9.039288691 104.664247331 22.3902882614 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 2738.09183309 930.407181403 4513.90536774 1023.81500845 2495.25474861 256.023307689 1309.50896033 198.75558696 483.813718949 134.050409186
IC3065 0 16.2181024 0.0657410640386 0.0135867352424 0.32357792449 0.0236481862938 2.61919010641 0.317121320211 10.4601620474 0.198412282112 18.2904967629 0.3409238326779999 25.209728699 0.6994830536600001 30.1312343876 1.70101768712 37.387480924200005 3.5372894453800003 34.9230204252 9.36924536789 29.1429771295 5.88244300761 15.2861294489 0.773478960559 8.97896663881 0.912587944827 7.52950418678 2.31343073966 0.680053706296 5.52499853698 NaN NaN 9.98133155298 7.57787318069 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -105.560861174 199.891148362 71.4219405305 187.375100655 38.1126993795 77.6505862026 0.0803149217678 54.2582468776 -11.1224818825 28.6674943534
NGC4206 0 18.87991449 2.62175818196 0.144759507045 4.29971894516 0.16651657532 11.7394687652 1.49681145417 34.7097494874 1.68058986024 58.9863196302 2.6508277594400003 78.6446551339 4.14248450116 90.3080712259 9.92370092051 114.977394284 30.309597535 136.364737451 42.2653277991 109.150468905 42.4738557047 63.5934324201 2.82552662046 34.8935171919 2.44703229813 91.2660738227 8.98097717849 116.290394248 17.319041482299998 62.9231267023 2.07645410959 40.6070041909 1.30837574471 49.353485856000006 3.62647027123 97.7442230959 3.43931138698 NaN NaN NaN NaN NaN NaN 1073.84360508 401.51881226 3548.33153907 957.672528868 5660.88678681 703.915953305 3989.23047162 282.596679186 2343.84210551 205.742970678 1082.93761154 103.53052919
NGC4207 0 18.03017915 0.744535039679 0.0438214614375 1.00961461091 0.0410501417481 7.993618515820001 0.786969306025 30.9888635269 1.3990369177300002 51.5312435947 2.6412917912 68.15551000260001 4.20984469815 93.3879225342 3.77966851087 111.893501598 7.62874163892 138.771674782 13.3026649744 127.725629936 11.4814747292 67.04418264120001 2.15390743208 42.1527864318 1.77521681031 192.718602416 9.26984208565 245.901867284 15.9309939062 66.05143706839999 2.09704135433 45.2550145948 1.61777627051 99.0788334243 3.2170667883900004 235.190036612 7.18363115604 241.065446097 12.1781183658 NaN NaN NaN NaN NaN NaN 8669.44913957 861.842338842 7915.31440183 1853.04087294 3700.22570068 218.047675413 1500.73844192 112.491531882 480.13560874 -26.4074584807
NGC4214 0 2.978516272 90.5756499412 4.07962870793 108.470094377 2.94132014857 173.379825821 5.35340520539 382.3046984 4.500213838800001 528.266174554 6.5227235171 624.940194927 8.806033687060001 675.858729752 29.4932320583 762.015352557 59.0106904068 1175.77992675 211.448195925 846.344882662 116.269813369 357.863486736 14.4631316948 227.816317958 13.1779709926 660.496828392 38.6073742567 2048.55699664 130.679866159 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 18957.2522891 6357.67490502 39177.4882205 7265.51217262 37128.702973800006 4722.04752706 19818.0677125 1436.93780043 10720.3067107 887.189115756 5020.55593991 467.772228491
NGC4212 0 16.90439714 5.34286125243 0.2481861485519999 9.72891881141 0.270718105384 32.69629596790001 1.33578984596 98.7604526316 1.00747324632 168.751213428 1.72479290659 223.289850655 2.69397548524 265.492258271 4.57644864438 361.193145717 16.5519559817 455.5399029020001 46.2602277565 371.47681785 25.6282461411 192.147432663 5.82867894415 116.862572432 4.63107875645 587.01072111 27.7899422508 814.388065085 47.3384964925 NaN NaN NaN NaN NaN NaN NaN NaN 781.5656563409999 39.4878039829 9885.72089959 1004.01411442 23693.5458135 2945.20648926 10297.8849017 1252.74642677 22159.6054134 1677.93008617 25719.3536296 2089.74634219 12590.1570163 712.2032225300001 5175.97752635 327.553630554 1741.7927873800002 128.918572815
NGC4216 0 13.80385356 1.97075004153 0.6549603544689999 4.89416249276 0.279147185844 59.4520348397 20.6677096617 260.285169402 4.69548987189 546.833397093 8.053735210700001 851.071147052 10.2455581788 1062.02034028 61.3191286095 1637.6874996 140.835068684 2057.01609237 328.298232172 1688.43411235 155.183365525 855.191475453 25.349351303 462.962143812 17.3561897027 667.166429563 67.2428407644 489.96604181 111.827116336 817.034829205 24.6016279998 511.152319225 15.4410278401 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 5348.43491014 1232.67410389 18264.1035315 1397.07989913 33446.6160972 2449.4194443700003 20930.9777631 1315.48501335 9845.39861954 641.955225282 3732.78873762 276.162722458
NGC4215 0 22.69864573 0.397633614095 0.0283722558083 0.45543561278 0.0409197975977 8.98168399353 0.622547916093 37.9780200906 0.6835584858079999 73.0631094085 1.35927852088 99.9100167267 2.93509283275 126.670484637 3.65844702035 181.485140528 11.4926986532 213.01811961 13.0973044097 166.183878385 16.134151582199998 82.8178569048 2.7817500476 42.0512263258 3.00229560828 16.7674848491 6.04758793178 5.83620126744 13.3268222322 NaN NaN 47.8932344309 1.70893598132 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -564.918763666 442.104825262 196.645065519 406.309130007 -9.94165247376 79.5028154398 -30.8954339305 88.25088737349999 -31.0747979146 50.4084352958
NGC4222 0 19.76969657 0.840148344953 0.057990434579 1.23172966573 0.0755223316233 6.1382427177 2.37728644249 15.1188881069 1.08424719123 26.953313073 1.38157959432 36.101477174 1.904775288 43.1323521459 4.47432941133 60.2901579788 23.8636633942 86.1033208459 51.9977874113 58.140247485 21.6475063705 40.3086361659 2.01259315893 23.8916821199 2.21448250281 86.7382095062 13.049204157499998 132.407980463 21.2588356385 37.7493745566 1.5687606923600002 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 1823.9909506 495.919271207 4412.78626701 811.94535455 5580.93640462 645.4552972299999 3477.61413435 270.87733011800003 1930.42726438 159.018201707 847.131337739 84.96384104309999
NGC4224 0 57.80961591 0.203045381529 0.0383352068666 0.646718285645 0.0709500000918 11.3781054977 1.79385820481 48.899901664000005 1.3348487582200002 102.315328165 1.70178461269 151.074265061 2.28158730468 189.100972975 4.07253397177 263.58688243 36.6887053007 329.25781756400005 61.296144281 225.480208087 68.4907830014 130.323074077 4.277028995219999 71.1973713519 4.797155021319999 65.7203987503 6.44660245787 34.330089363300004 15.1823642851 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 278.305319067 1636.8995002 1309.90686989 865.008311947 1444.90581584 164.918777233 578.7783143089999 138.49524626099998 199.24392247 63.1971238683
IC3096 0 13.98143091 NaN NaN 0.288927194131 0.0335533015265 1.70714704517 0.268600184053 4.6635552360200005 0.265384469919 7.912257000419999 0.324599995626 10.2436300218 0.744428005886 12.1281967639 1.46433779857 12.104815658400002 3.10011918484 13.9114993576 12.7841447201 6.410946292739999 6.3889380188 6.79698144925 0.564633120473 2.2888490371400003 0.811449929589 4.96084621389 2.0037274965100003 1.28975354827 5.84429581989 NaN NaN 4.56948672304 0.5338044582820001 NaN NaN NaN NaN 4.69964188433 2.25358043993 NaN NaN NaN NaN NaN NaN 246.528643094 191.331410283 480.192187843 175.742201465 156.53376289000002 65.97897633240001 70.9434396597 50.9245216315 26.8652023459 27.6346708995
IC3100 0 3.809393774 0.37143189542 0.0338207933605 0.157118646944 0.0299355452081 1.37288352415 0.256174992558 4.58369376412 0.339256737004 8.64159236439 0.4880292036929999 11.4188689777 0.836008742364 14.1615676165 2.2599455279600003 14.1931962116 4.37123844043 9.39189842511 20.6262980887 15.688343234 5.96236620051 7.29244192465 0.800794384031 4.74574312509 0.88137094687 1.9644842735 4.7161581023 -4.70980744655 11.0307007381 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN -19.4572856164 315.880586235 350.139966511 193.148302353 219.174197286 88.8355162184 191.556185981 67.0892836479 104.061150094 39.7302900756
NGC4233 0 32.96098077 0.117726245175 0.0317885439244 0.541647844567 0.0554287606883 8.4417852949 0.769676682033 40.0915922459 0.749568331521 82.0166192061 1.2004290786299998 120.322973558 1.72723732874 150.53103463699998 4.82666512874 235.648807676 19.8334947128 303.501394173 35.4387132766 258.71425205 34.1821461747 105.571267885 3.41458229686 53.126029142 3.85330072983 21.5931793572 4.090680771640001 10.3505993714 11.555499142 NaN NaN 58.9826994877 3.40885663816 NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN NaN 890.622880533 875.454438903 501.77388632200007 807.496328778 70.2240562059 113.430365846 76.5650302855 75.8441355157 -10.7132579315 39.9920226922
